date,symbol,project,vol_usd
2023-07-14,UNI,balancer,1128.5244453487637
2023-07-14,UNI,bancor,2914.0060038165584
2023-07-14,UNI,defiswap,415.1020529522133
2023-07-14,UNI,shibaswap,644.9756500056535
2023-07-14,UNI,sushiswap,3690.322107965755
2023-07-14,UNI,uniswap,4024966.794169024
2023-07-15,AAVE,0x-API,71866.529499623
2023-07-15,AAVE,1inch-LOP,100140.03168195221
2023-07-15,AAVE,balancer,2363645.940984889
2023-07-15,AAVE,defiswap,1.5922596
2023-07-15,AAVE,sushiswap,52338.79292335706
2023-07-15,AAVE,uniswap,129913.89977514776
2023-07-15,ADA,uniswap,34583.24412092127
2023-07-15,ARB,uniswap,575748.9523931696
2023-07-15,AVAX,0x-API,44.0344870875
2023-07-15,CRV,curve,1561216.1380108257
2023-07-15,CRV,defiswap,60.92034278704354
2023-07-15,CRV,shibaswap,96.64150000000001
2023-07-15,CRV,sushiswap,25481.184523446143
2023-07-15,CRV,uniswap,583065.4489259293
2023-07-15,DOGE,uniswap,180341.03329374446
2023-07-15,LDO,0x-API,166404.60797069583
2023-07-15,LDO,1inch-LOP,150644.84569940204
2023-07-15,LDO,airswap,4992.9744995
2023-07-15,LDO,balancer,24942.621676000577
2023-07-15,LDO,curve,2420835.93516583
2023-07-15,LDO,kyberswap,1470.816984453546
2023-07-15,LDO,pancakeswap,1228.8315616615
2023-07-15,LDO,sushiswap,38427.21000521979
2023-07-15,LDO,uniswap,3213751.689522039
2023-07-15,LINK,0x-API,356.36737708965336
2023-07-15,LINK,1inch-LOP,297.65664075
2023-07-15,LINK,airswap,3894.03489672835
2023-07-15,LINK,balancer,3466.5865172326203
2023-07-15,LINK,bancor,55619.652411177194
2023-07-15,LINK,defiswap,307.6236357319126
2023-07-15,LINK,pancakeswap,1091.4883844959118
2023-07-15,LINK,shibaswap,515.5093245501048
2023-07-15,LINK,sushiswap,29364.608462486663
2023-07-15,LINK,uniswap,2451670.8133318448
2023-07-15,LTC,uniswap,12402.894850298018
2023-07-15,PENDLE,balancer,18494.76102517238
2023-07-15,PENDLE,maverick,5719.234424663767
2023-07-15,PENDLE,sushiswap,23546.71586633605
2023-07-15,PENDLE,uniswap,146608.87596749378
2023-07-15,PEPE,0x-API,38262.97326523716
2023-07-15,PEPE,1inch-LOP,53153.87282021875
2023-07-15,PEPE,maverick,14576.294682483438
2023-07-15,PEPE,pancakeswap,3334.928047159494
2023-07-15,PEPE,uniswap,6215851.592079783
2023-07-15,PUMP,uniswap,9031.441130735067
2023-07-15,TRX,1inch-LOP,47.070784888306505
2023-07-15,TRX,uniswap,103124.35845081123
2023-07-15,UNI,0x-API,12883.687982711406
2023-07-15,UNI,airswap,2508.0375541665794
2023-07-15,UNI,balancer,78.75436604339787
2023-07-15,UNI,bancor,572.3395387318914
2023-07-15,UNI,defiswap,21.321590691926
2023-07-15,UNI,shibaswap,9.622559375
2023-07-15,UNI,sushiswap,872.4863318235288
2023-07-15,UNI,uniswap,1127797.9148737506
2023-07-16,AAVE,0x-API,32195.06207579765
2023-07-16,AAVE,1inch-LOP,174833.817733021
2023-07-16,AAVE,balancer,1562829.9723662424
2023-07-16,AAVE,sushiswap,5632.895636530169
2023-07-16,AAVE,uniswap,109876.19799387691
2023-07-16,ARB,uniswap,456899.8031671257
2023-07-16,AVAX,0x-API,2.86514865
2023-07-16,AVAX,1inch-LOP,44.09976585625
2023-07-16,CRV,0x-API,145.113032670336
2023-07-16,CRV,curve,1628016.9982036632
2023-07-16,CRV,sushiswap,12266.693185760912
2023-07-16,CRV,uniswap,65726.83361623989
2023-07-16,DOGE,uniswap,21474.015858819974
2023-07-16,LDO,0x-API,480853.2257393761
2023-07-16,LDO,1inch-LOP,7773.5136584
2023-07-16,LDO,balancer,7411.865995169538
2023-07-16,LDO,curve,683450.3878026099
2023-07-16,LDO,sushiswap,9509.161616782925
2023-07-16,LDO,uniswap,1058077.5816958991
2023-07-16,LINK,0x-API,19190.764836709546
2023-07-16,LINK,1inch-LOP,16587.089389072593
2023-07-16,LINK,airswap,29154.540354005927
2023-07-16,LINK,balancer,67.77264602033287
2023-07-16,LINK,curve,1357.9592248464032
2023-07-16,LINK,defiswap,53.043227983178014
2023-07-16,LINK,maverick,4.494952483125
2023-07-16,LINK,pancakeswap,425.1148
2023-07-16,LINK,sushiswap,41771.446068843194
2023-07-16,LINK,uniswap,690976.2946079983
2023-07-16,PENDLE,balancer,16766.855269886713
2023-07-16,PENDLE,maverick,47796.42461137395
2023-07-16,PENDLE,sushiswap,18519.4743277926
2023-07-16,PENDLE,uniswap,65604.51523572217
2023-07-16,PEPE,0x-API,14730.872891281642
2023-07-16,PEPE,1inch-LOP,9766.410241955318
2023-07-16,PEPE,maverick,6007.801846574437
2023-07-16,PEPE,pancakeswap,586.6685494608414
2023-07-16,PEPE,uniswap,10043232.78653239
2023-07-16,PUMP,uniswap,2766.1061673115264
2023-07-16,TRX,1inch-LOP,134.171514121713
2023-07-16,TRX,uniswap,28530.319272532426
2023-07-16,UNI,0x-API,20.03012087097378
2023-07-16,UNI,1inch-LOP,319223.7249261636
2023-07-16,UNI,airswap,18.276670722053
2023-07-16,UNI,balancer,7.72884
2023-07-16,UNI,sushiswap,795.7912489189083
2023-07-16,UNI,uniswap,1177269.6094190846
2023-07-17,AAVE,0x-API,50946.022210589086
2023-07-17,AAVE,1inch-LOP,59996.09102210506
2023-07-17,AAVE,balancer,1342645.7107546371
2023-07-17,AAVE,sushiswap,4154.390209703882
2023-07-17,AAVE,uniswap,119816.14596276112
2023-07-17,ARB,uniswap,445340.28637611965
2023-07-17,AVAX,0x-API,18.960134375
2023-07-17,AVAX,1inch-LOP,21.17377302242158
2023-07-17,CRV,0x-API,42496.97805449298
2023-07-17,CRV,1inch-LOP,394537.4620656219
2023-07-17,CRV,curve,3631741.017616039
2023-07-17,CRV,shibaswap,287.57550000000003
2023-07-17,CRV,sushiswap,9736.961632964123
2023-07-17,CRV,uniswap,95174.13528146791
2023-07-17,DOGE,uniswap,71925.12767184942
2023-07-17,LDO,0x-API,467417.19017065875
2023-07-17,LDO,1inch-LOP,76516.38779369235
2023-07-17,LDO,balancer,7087.476238403384
2023-07-17,LDO,curve,1330188.6199873944
2023-07-17,LDO,sushiswap,6596.915600635493
2023-07-17,LDO,uniswap,1713116.963444231
2023-07-17,LINK,0x-API,22481.97068583761
2023-07-17,LINK,1inch-LOP,197841.7143186227
2023-07-17,LINK,airswap,17253.853856158
2023-07-17,LINK,balancer,28980.880846258682
2023-07-17,LINK,bancor,237423.09747108055
2023-07-17,LINK,defiswap,1777.3356433450488
2023-07-17,LINK,maverick,53050.0223094259
2023-07-17,LINK,pancakeswap,7438.966592829358
2023-07-17,LINK,shibaswap,573.0065128096985
2023-07-17,LINK,sushiswap,61173.50976345789
2023-07-17,LINK,uniswap,12258203.964175083
2023-07-17,PENDLE,balancer,57481.457361974164
2023-07-17,PENDLE,curve,11978.080198575155
2023-07-17,PENDLE,maverick,25184.548192836282
2023-07-17,PENDLE,sushiswap,47021.64361830143
2023-07-17,PENDLE,uniswap,241607.84023587132
2023-07-17,PEPE,0x-API,64040.998261840934
2023-07-17,PEPE,1inch-LOP,3883.3061522123444
2023-07-17,PEPE,maverick,200.15721064761
2023-07-17,PEPE,pancakeswap,11244.066983441002
2023-07-17,PEPE,uniswap,9241647.988224199
2023-07-17,PUMP,uniswap,11031.934899999998
2023-07-17,TRX,1inch-LOP,42.142923155179
2023-07-17,TRX,uniswap,4385.779880963927
2023-07-17,UNI,0x-API,49844.571077054
2023-07-17,UNI,1inch-LOP,128439.86479235825
2023-07-17,UNI,airswap,2605.08279695164
2023-07-17,UNI,balancer,898.5489406099873
2023-07-17,UNI,bancor,3106.514216628959
2023-07-17,UNI,defiswap,178.94545594565045
2023-07-17,UNI,shibaswap,1213.8980771564707
2023-07-17,UNI,sushiswap,5843.932429577125
2023-07-17,UNI,uniswap,6766403.624206586
2023-07-18,AAVE,0x-API,169.560672435
2023-07-18,AAVE,1inch-LOP,11508.601937976
2023-07-18,AAVE,balancer,896737.2421178693
2023-07-18,AAVE,sushiswap,1974.3544404532831
2023-07-18,AAVE,uniswap,63875.65747857671
2023-07-18,ARB,uniswap,271660.95309253637
2023-07-18,ATOM,uniswap,47.64
2023-07-18,AVAX,1inch-LOP,431.0790162027426
2023-07-18,CRV,1inch-LOP,16787.72923980988
2023-07-18,CRV,bancor,0.42965410859322434
2023-07-18,CRV,curve,1151385.1164310833
2023-07-18,CRV,defiswap,926.5883824244208
2023-07-18,CRV,shibaswap,285.829
2023-07-18,CRV,sushiswap,33427.098830495685
2023-07-18,CRV,uniswap,12268.34030919966
2023-07-18,DOGE,uniswap,9952.051182760857
2023-07-18,LDO,0x-API,30559.40411916745
2023-07-18,LDO,1inch-LOP,25844.195282760793
2023-07-18,LDO,balancer,6999.796897877948
2023-07-18,LDO,curve,223937.68707324672
2023-07-18,LDO,sushiswap,10881.717129324716
2023-07-18,LDO,uniswap,1208283.5910107766
2023-07-18,LINK,0x-API,131207.5766417281
2023-07-18,LINK,1inch-LOP,44836.701499542214
2023-07-18,LINK,airswap,14454.013970784
2023-07-18,LINK,balancer,1622.9049615413824
2023-07-18,LINK,bancor,61158.60848014554
2023-07-18,LINK,carbon_defi,58853.83838569024
2023-07-18,LINK,curve,12851.838560495307
2023-07-18,LINK,defiswap,1626.5215821006836
2023-07-18,LINK,maverick,25058.512792580623
2023-07-18,LINK,pancakeswap,2209.1129513961723
2023-07-18,LINK,shibaswap,87.40353297980023
2023-07-18,LINK,sushiswap,55225.83989691819
2023-07-18,LINK,uniswap,8386893.924491493
2023-07-18,PENDLE,balancer,6352.066603736881
2023-07-18,PENDLE,maverick,47510.79704956283
2023-07-18,PENDLE,pancakeswap,4727.9984908723345
2023-07-18,PENDLE,sushiswap,10084.13636647651
2023-07-18,PENDLE,uniswap,116376.79279803748
2023-07-18,PEPE,0x-API,129451.66401432456
2023-07-18,PEPE,1inch-LOP,66613.57905942829
2023-07-18,PEPE,pancakeswap,992.5475638188055
2023-07-18,PEPE,uniswap,4392981.229023905
2023-07-18,PUMP,uniswap,7611.341889408143
2023-07-18,TIA,uniswap,4.763669193150128
2023-07-18,TRX,1inch-LOP,709.5569358126469
2023-07-18,TRX,uniswap,51691.440521254364
2023-07-18,UNI,0x-API,2851.914924491685
2023-07-18,UNI,balancer,891.5783215335772
2023-07-18,UNI,bancor,2646.67194073877
2023-07-18,UNI,defiswap,514.5290875067794
2023-07-18,UNI,shibaswap,1200.1762186146534
2023-07-18,UNI,sushiswap,3916.7078891750575
2023-07-18,UNI,uniswap,4060296.357890507
2023-07-19,AAVE,0x-API,4504.728
2023-07-19,AAVE,balancer,641449.9047520667
2023-07-19,AAVE,defiswap,10.5135395264
2023-07-19,AAVE,sushiswap,541.6493376210141
2023-07-19,AAVE,uniswap,40897.39575690763
2023-07-19,ARB,sushiswap,0.00228766540582686
2023-07-19,ARB,uniswap,180191.7935970237
2023-07-19,AVAX,0x-API,18.979562875
2023-07-19,AVAX,1inch-LOP,207.88157975
2023-07-19,AVAX,uniswap,14276.483312023393
2023-07-19,CRV,0x-API,8253.146207878406
2023-07-19,CRV,1inch-LOP,173767.91037287243
2023-07-19,CRV,curve,1320900.1409447417
2023-07-19,CRV,pancakeswap,100.52583921969102
2023-07-19,CRV,sushiswap,11089.945204594731
2023-07-19,CRV,uniswap,30289.8779361708
2023-07-19,DOGE,uniswap,66651.50004626984
2023-07-19,LDO,0x-API,37540.37376938956
2023-07-19,LDO,1inch-LOP,5735.31
2023-07-19,LDO,balancer,12509.568333024252
2023-07-19,LDO,curve,589287.9201682014
2023-07-19,LDO,sushiswap,10066.608023419698
2023-07-19,LDO,uniswap,1367653.1132151054
2023-07-19,LINK,0x-API,68744.98693751683
2023-07-19,LINK,1inch-LOP,22640.04323073514
2023-07-19,LINK,balancer,3869.275908110526
2023-07-19,LINK,bancor,20464.957981598145
2023-07-19,LINK,carbon_defi,2180.434689086868
2023-07-19,LINK,curve,901.5923551122485
2023-07-19,LINK,defiswap,457.2384727657194
2023-07-19,LINK,pancakeswap,2184.8392523148755
2023-07-19,LINK,sushiswap,15248.766030790222
2023-07-19,LINK,uniswap,5771060.718901061
2023-07-19,LTC,uniswap,943.4079175068468
2023-07-19,PENDLE,maverick,4085.1496941873993
2023-07-19,PENDLE,sushiswap,14901.951340571091
2023-07-19,PENDLE,uniswap,30812.407258805713
2023-07-19,PEPE,0x-API,181839.8728438776
2023-07-19,PEPE,1inch-LOP,64010.456570739494
2023-07-19,PEPE,pancakeswap,2233.537147540745
2023-07-19,PEPE,uniswap,4116694.6938593606
2023-07-19,PUMP,uniswap,70.45008469680137
2023-07-19,TIA,uniswap,37.91075275
2023-07-19,TRX,1inch-LOP,1429.2741159279212
2023-07-19,TRX,uniswap,40049.167947218346
2023-07-19,UNI,0x-API,2127.0652546748
2023-07-19,UNI,defiswap,108.28644091138348
2023-07-19,UNI,sushiswap,1391.4660204801057
2023-07-19,UNI,uniswap,1812330.7039902324
2023-07-20,AAVE,0x-API,5715.1906500000005
2023-07-20,AAVE,1inch-LOP,20016.219999999998
2023-07-20,AAVE,balancer,1244486.9384508783
2023-07-20,AAVE,sushiswap,8642.051328177395
2023-07-20,AAVE,uniswap,107562.90946064689
2023-07-20,ARB,uniswap,92866.59324209398
2023-07-20,AVAX,1inch-LOP,4198.695844804527
2023-07-20,CRV,0x-API,143.70883833599999
2023-07-20,CRV,1inch-LOP,12603.731647938723
2023-07-20,CRV,curve,1560914.9401658508
2023-07-20,CRV,defiswap,115.13488563319451
2023-07-20,CRV,sushiswap,12265.40854239084
2023-07-20,CRV,uniswap,89433.95074098831
2023-07-20,DOGE,uniswap,97001.69312513835
2023-07-20,LDO,0x-API,66132.89237565549
2023-07-20,LDO,1inch-LOP,16768.245375886436
2023-07-20,LDO,balancer,10191.41925392716
2023-07-20,LDO,curve,341180.42924272595
2023-07-20,LDO,pancakeswap,619.0270262528533
2023-07-20,LDO,sushiswap,21170.450574533337
2023-07-20,LDO,uniswap,1043511.5354402852
2023-07-20,LINK,0x-API,432213.7609633555
2023-07-20,LINK,1inch-LOP,502323.92877084744
2023-07-20,LINK,airswap,47735.76741689612
2023-07-20,LINK,balancer,129906.47697462882
2023-07-20,LINK,bancor,611627.9242770845
2023-07-20,LINK,carbon_defi,8244.188382836655
2023-07-20,LINK,defiswap,12270.482852461815
2023-07-20,LINK,maverick,54569.366245536294
2023-07-20,LINK,pancakeswap,29652.283023547687
2023-07-20,LINK,shibaswap,1821.1473357879606
2023-07-20,LINK,sushiswap,421501.74466811767
2023-07-20,LINK,uniswap,29680588.45424337
2023-07-20,OP,uniswap,2050.016351507878
2023-07-20,ORDI,uniswap,5153.136019980255
2023-07-20,PENDLE,balancer,18958.3875794591
2023-07-20,PENDLE,curve,29406.4788534269
2023-07-20,PENDLE,maverick,794.9758735393021
2023-07-20,PENDLE,pancakeswap,7112.012793130288
2023-07-20,PENDLE,sushiswap,38040.065052138045
2023-07-20,PENDLE,uniswap,105400.63462393719
2023-07-20,PEPE,0x-API,150718.47231247692
2023-07-20,PEPE,1inch-LOP,18149.644825395546
2023-07-20,PEPE,maverick,19.233044125504
2023-07-20,PEPE,pancakeswap,1285.450808769969
2023-07-20,PEPE,uniswap,4168313.25868572
2023-07-20,PUMP,uniswap,864.5272216879347
2023-07-20,TRX,1inch-LOP,7.53488756282862
2023-07-20,TRX,uniswap,38072.79444163629
2023-07-20,UNI,0x-API,10175.88802569415
2023-07-20,UNI,1inch-LOP,5013.575858683958
2023-07-20,UNI,balancer,438.6576496484096
2023-07-20,UNI,bancor,429.28170377194886
2023-07-20,UNI,defiswap,123.23758245327964
2023-07-20,UNI,shibaswap,533.8533975242945
2023-07-20,UNI,sushiswap,2099.561178166149
2023-07-20,UNI,uniswap,2727705.27670795
2023-07-21,AAVE,1inch-LOP,1124.938584
2023-07-21,AAVE,balancer,1614467.0648143024
2023-07-21,AAVE,bancor,2286.0180810696943
2023-07-21,AAVE,sushiswap,9382.34686429605
2023-07-21,AAVE,uniswap,129123.44670110688
2023-07-21,ARB,uniswap,141216.9218167147
2023-07-21,AVAX,1inch-LOP,463.98237726487866
2023-07-21,BCH,uniswap,23518.037684328054
2023-07-21,CRV,0x-API,102378.99939670453
2023-07-21,CRV,1inch-LOP,1816.7660469493019
2023-07-21,CRV,airswap,5536.61699934
2023-07-21,CRV,curve,1214069.5833937216
2023-07-21,CRV,defiswap,1789.7512259967411
2023-07-21,CRV,sushiswap,28098.85661129982
2023-07-21,CRV,uniswap,156157.30227198236
2023-07-21,DOGE,uniswap,117587.97919638119
2023-07-21,LDO,0x-API,72495.28885080219
2023-07-21,LDO,1inch-LOP,12428.785650558348
2023-07-21,LDO,curve,239322.6139507113
2023-07-21,LDO,sushiswap,2265.945640763579
2023-07-21,LDO,uniswap,410340.4668644479
2023-07-21,LINK,0x-API,19810.896265692423
2023-07-21,LINK,1inch-LOP,116243.86837351107
2023-07-21,LINK,airswap,52391.13134806569
2023-07-21,LINK,balancer,4840.369872285758
2023-07-21,LINK,bancor,17605.85612282895
2023-07-21,LINK,defiswap,991.7847368513591
2023-07-21,LINK,maverick,6.96325744125
2023-07-21,LINK,shibaswap,31.917531648259146
2023-07-21,LINK,sushiswap,34257.24561256659
2023-07-21,LINK,uniswap,6587532.706178237
2023-07-21,PENDLE,balancer,16003.977405628364
2023-07-21,PENDLE,maverick,12515.382564335823
2023-07-21,PENDLE,sushiswap,10916.932517962041
2023-07-21,PENDLE,uniswap,33578.212078588214
2023-07-21,PEPE,0x-API,82230.85268576752
2023-07-21,PEPE,1inch-LOP,415844.3929530751
2023-07-21,PEPE,pancakeswap,2452.8226649058383
2023-07-21,PEPE,uniswap,6699787.096644431
2023-07-21,PUMP,uniswap,8038.629992978635
2023-07-21,TRX,1inch-LOP,316.02467066623996
2023-07-21,TRX,uniswap,34776.67898946691
2023-07-21,UNI,0x-API,192.0804976954343
2023-07-21,UNI,1inch-LOP,179593.35044945052
2023-07-21,UNI,balancer,954.4801720999985
2023-07-21,UNI,bancor,2784.3232542236997
2023-07-21,UNI,defiswap,128.1152665806165
2023-07-21,UNI,shibaswap,848.7281070442361
2023-07-21,UNI,sushiswap,3536.717982134529
2023-07-21,UNI,uniswap,3764104.244414185
2023-07-22,AAVE,0x-API,229.01599232445594
2023-07-22,AAVE,1inch-LOP,1875.384375
2023-07-22,AAVE,balancer,366129.8487561349
2023-07-22,AAVE,sushiswap,638.1488973621399
2023-07-22,AAVE,uniswap,57783.09150938632
2023-07-22,ARB,uniswap,97276.96388269405
2023-07-22,CRV,0x-API,958.0751
2023-07-22,CRV,1inch-LOP,19879.308775429752
2023-07-22,CRV,curve,814137.615870517
2023-07-22,CRV,defiswap,7417.445375725533
2023-07-22,CRV,sushiswap,26384.34927970628
2023-07-22,CRV,uniswap,34428.93015773202
2023-07-22,DOGE,uniswap,16380.22977092846
2023-07-22,LDO,0x-API,257.870341945608
2023-07-22,LDO,balancer,3004.55658
2023-07-22,LDO,curve,349724.1168007498
2023-07-22,LDO,sushiswap,2348.8244360500403
2023-07-22,LDO,uniswap,217987.4945000349
2023-07-22,LINK,0x-API,40517.75144485734
2023-07-22,LINK,1inch-LOP,162986.41382325144
2023-07-22,LINK,airswap,95970.70260565123
2023-07-22,LINK,balancer,5663.678394423402
2023-07-22,LINK,bancor,25110.820276029808
2023-07-22,LINK,defiswap,953.9783095578225
2023-07-22,LINK,pancakeswap,2848.375234942471
2023-07-22,LINK,shibaswap,149.81617123571783
2023-07-22,LINK,sushiswap,24964.530642423706
2023-07-22,LINK,uniswap,8048838.643451495
2023-07-22,PENDLE,balancer,42189.167326815186
2023-07-22,PENDLE,maverick,11630.16776892057
2023-07-22,PENDLE,pancakeswap,35304.94841742807
2023-07-22,PENDLE,sushiswap,35028.47324093354
2023-07-22,PENDLE,uniswap,56733.79624016862
2023-07-22,PEPE,0x-API,37602.403212312536
2023-07-22,PEPE,1inch-LOP,5509.307536006248
2023-07-22,PEPE,pancakeswap,1614.9821854470842
2023-07-22,PEPE,uniswap,2383453.475736681
2023-07-22,TIA,uniswap,33.801545700000005
2023-07-22,TRX,1inch-LOP,425.3685889710383
2023-07-22,TRX,uniswap,636037.5581544214
2023-07-22,UNI,0x-API,158.106176
2023-07-22,UNI,1inch-LOP,5301.1857766105
2023-07-22,UNI,bancor,466.52899688394615
2023-07-22,UNI,defiswap,76.66365741445371
2023-07-22,UNI,sushiswap,8173.375189143009
2023-07-22,UNI,uniswap,911665.7668222303
2023-07-23,AAVE,0x-API,923.3813234007317
2023-07-23,AAVE,1inch-LOP,4959.461047774295
2023-07-23,AAVE,balancer,237920.3391636629
2023-07-23,AAVE,sushiswap,272.0081967368582
2023-07-23,AAVE,uniswap,23395.54925329873
2023-07-23,ARB,uniswap,180683.51126058662
2023-07-23,ATOM,uniswap,145.70304140572713
2023-07-23,CRV,0x-API,39531.054430840006
2023-07-23,CRV,curve,1511918.010850111
2023-07-23,CRV,defiswap,18.86506275
2023-07-23,CRV,sushiswap,11138.675819391017
2023-07-23,CRV,uniswap,51669.28138708336
2023-07-23,DOGE,uniswap,31523.138279403618
2023-07-23,LDO,0x-API,90716.09571306432
2023-07-23,LDO,balancer,3008.18128
2023-07-23,LDO,curve,609483.1559178402
2023-07-23,LDO,sushiswap,11907.342386128152
2023-07-23,LDO,uniswap,615579.3147005156
2023-07-23,LINK,0x-API,5996.223150753993
2023-07-23,LINK,1inch-LOP,35082.99239355765
2023-07-23,LINK,airswap,17031.136433969554
2023-07-23,LINK,balancer,23.187471151317908
2023-07-23,LINK,bancor,14351.340837791153
2023-07-23,LINK,defiswap,158.08765865986285
2023-07-23,LINK,pancakeswap,771.860142073428
2023-07-23,LINK,sushiswap,13382.77220554589
2023-07-23,LINK,uniswap,2677157.5825356557
2023-07-23,PENDLE,balancer,23063.092368199297
2023-07-23,PENDLE,maverick,10024.167497016113
2023-07-23,PENDLE,pancakeswap,7478.09592239108
2023-07-23,PENDLE,sushiswap,26719.489268951544
2023-07-23,PENDLE,uniswap,50458.06137842499
2023-07-23,PEPE,0x-API,158740.34079322766
2023-07-23,PEPE,maverick,0.18796974242400002
2023-07-23,PEPE,pancakeswap,1467.3149671795645
2023-07-23,PEPE,uniswap,3693106.7043076577
2023-07-23,TRX,0x-API,6.839878187742396
2023-07-23,TRX,1inch-LOP,113.50974866590299
2023-07-23,TRX,uniswap,23056.968732940517
2023-07-23,UNI,0x-API,63131.51386273461
2023-07-23,UNI,1inch-LOP,10.129277
2023-07-23,UNI,airswap,6538.7138316
2023-07-23,UNI,defiswap,63.762474800044586
2023-07-23,UNI,sushiswap,348.7978064875407
2023-07-23,UNI,uniswap,1975771.6783745086
2023-07-23,WLD,uniswap,120187.44529905578
2023-07-24,AAVE,balancer,1358699.1233223095
2023-07-24,AAVE,sushiswap,2162.628045060707
2023-07-24,AAVE,uniswap,138256.7333540394
2023-07-24,ARB,uniswap,58891.44918098368
2023-07-24,ATOM,uniswap,17499.04516968694
2023-07-24,CRV,0x-API,2046.21246
2023-07-24,CRV,1inch-LOP,75369.15288135862
2023-07-24,CRV,curve,1530546.2030890663
2023-07-24,CRV,sushiswap,9377.301971258239
2023-07-24,CRV,uniswap,74544.86190997926
2023-07-24,DOGE,uniswap,209898.04655044927
2023-07-24,LDO,0x-API,4596.96735
2023-07-24,LDO,airswap,1722.552430276
2023-07-24,LDO,balancer,3049.272838092711
2023-07-24,LDO,curve,177843.92688724265
2023-07-24,LDO,sushiswap,6722.5883479255535
2023-07-24,LDO,uniswap,662719.1423034864
2023-07-24,LINK,0x-API,130122.47714984351
2023-07-24,LINK,1inch-LOP,1683824.2575209767
2023-07-24,LINK,airswap,34717.48965899028
2023-07-24,LINK,balancer,1929.17715509448
2023-07-24,LINK,defiswap,80.59480571974235
2023-07-24,LINK,sushiswap,9745.870697357024
2023-07-24,LINK,uniswap,3284103.6183625367
2023-07-24,PENDLE,balancer,19028.824053863405
2023-07-24,PENDLE,curve,1282.2092532969841
2023-07-24,PENDLE,maverick,2149.883642518643
2023-07-24,PENDLE,sushiswap,25753.072342091134
2023-07-24,PENDLE,uniswap,33065.32703578633
2023-07-24,PEPE,0x-API,25645.387688614137
2023-07-24,PEPE,1inch-LOP,9156.061193031908
2023-07-24,PEPE,pancakeswap,4062.9991256991075
2023-07-24,PEPE,uniswap,4896701.29898615
2023-07-24,TRX,1inch-LOP,169.33392705456103
2023-07-24,TRX,uniswap,11331.409306521584
2023-07-24,UNI,0x-API,628.4455459334384
2023-07-24,UNI,1inch-LOP,4002.3999999999996
2023-07-24,UNI,airswap,1788.751687912
2023-07-24,UNI,sushiswap,3218.0325988680133
2023-07-24,UNI,uniswap,987001.9890965822
2023-07-24,WLD,1inch-LOP,70357.14697146966
2023-07-24,WLD,uniswap,98111601.56353268
2023-07-25,AAVE,0x-API,2652.7944465311643
2023-07-25,AAVE,1inch-LOP,27185.851912747734
2023-07-25,AAVE,balancer,728459.7758379099
2023-07-25,AAVE,uniswap,78578.54420080408
2023-07-25,ARB,uniswap,34791.88962259414
2023-07-25,CRV,0x-API,10133.583862078205
2023-07-25,CRV,curve,1052643.941313601
2023-07-25,CRV,sushiswap,7142.441996450842
2023-07-25,CRV,uniswap,39813.12590126958
2023-07-25,DOGE,uniswap,1060872.5514677074
2023-07-25,LDO,0x-API,739527.5323476244
2023-07-25,LDO,1inch-LOP,10981.099019744022
2023-07-25,LDO,balancer,16509.263053747018
2023-07-25,LDO,curve,623578.1824906517
2023-07-25,LDO,pancakeswap,610.3119
2023-07-25,LDO,sushiswap,12767.159116446963
2023-07-25,LDO,uniswap,1297146.9675713282
2023-07-25,LINK,0x-API,5934.134550120242
2023-07-25,LINK,1inch-LOP,112504.56786883634
2023-07-25,LINK,airswap,13624.730699827498
2023-07-25,LINK,balancer,2012.5637925952249
2023-07-25,LINK,defiswap,339.71663250761395
2023-07-25,LINK,shibaswap,18.031912000000002
2023-07-25,LINK,sushiswap,15920.025012694563
2023-07-25,LINK,uniswap,1516918.821848826
2023-07-25,PENDLE,balancer,25935.521676823504
2023-07-25,PENDLE,maverick,2144.6086898755357
2023-07-25,PENDLE,pancakeswap,9852.146230935883
2023-07-25,PENDLE,sushiswap,15969.065028051149
2023-07-25,PENDLE,uniswap,21324.215057242363
2023-07-25,PEPE,0x-API,29119.571995157545
2023-07-25,PEPE,1inch-LOP,21014.9617780196
2023-07-25,PEPE,pancakeswap,1997.1939529000003
2023-07-25,PEPE,uniswap,3545693.0539816287
2023-07-25,TRX,1inch-LOP,117.722213843188
2023-07-25,TRX,uniswap,51032.35827851759
2023-07-25,UNI,0x-API,1410.100763746045
2023-07-25,UNI,1inch-LOP,68464.96164528883
2023-07-25,UNI,airswap,5809.74675942325
2023-07-25,UNI,shibaswap,196.4100526698056
2023-07-25,UNI,sushiswap,330.79053687843395
2023-07-25,UNI,uniswap,599238.7639436862
2023-07-25,WLD,1inch-LOP,8856.696609515886
2023-07-25,WLD,pancakeswap,11926.455847674768
2023-07-25,WLD,uniswap,3479333.012610778
2023-07-26,AAVE,0x-API,1906.3523400718427
2023-07-26,AAVE,1inch-LOP,88191.51546241119
2023-07-26,AAVE,balancer,2547498.3440693757
2023-07-26,AAVE,bancor,258.0979045203153
2023-07-26,AAVE,sushiswap,12686.911160946162
2023-07-26,AAVE,uniswap,147318.52279031824
2023-07-26,ARB,uniswap,114429.61643355513
2023-07-26,CRV,0x-API,19230.950090518494
2023-07-26,CRV,curve,1241811.1537660758
2023-07-26,CRV,defiswap,8554.471166996169
2023-07-26,CRV,pancakeswap,89.411963999596
2023-07-26,CRV,sushiswap,21053.330701938317
