open_time,open,high,low,close,volume,quote_volume,datetime_utc
1781550000000,66726.1,66856.1,66302.4,66579.2,6172.572,410957758.8355,2026-06-15 19:00:00+00:00
1781553600000,66579.1,66658.2,66445.0,66489.6,2244.671,149365128.6729,2026-06-15 20:00:00+00:00
1781557200000,66489.6,66534.8,66284.8,66337.1,2945.274,195592255.9575,2026-06-15 21:00:00+00:00
1781560800000,66337.1,66446.2,66065.1,66170.0,5545.129,367190488.9724,2026-06-15 22:00:00+00:00
1781564400000,66170.0,66335.5,66086.6,66285.9,2775.711,183794256.2623,2026-06-15 23:00:00+00:00
1781568000000,66285.9,66426.9,66197.2,66216.9,3431.519,227551069.5536,2026-06-16 00:00:00+00:00
1781571600000,66216.8,66388.8,66206.6,66309.9,2298.901,152429537.4466,2026-06-16 01:00:00+00:00
1781575200000,66309.9,66331.8,65655.0,65714.1,9099.747,599734097.7735,2026-06-16 02:00:00+00:00
1781578800000,65714.0,66145.4,65607.1,66125.4,6605.331,435458094.5375,2026-06-16 03:00:00+00:00
1781582400000,66125.4,66252.2,65768.7,65811.1,5555.333,366534670.4658,2026-06-16 04:00:00+00:00
1781586000000,65811.1,66119.9,65811.1,66028.0,3516.107,232069876.0528,2026-06-16 05:00:00+00:00
1781589600000,66028.1,66543.5,66025.1,66406.4,5633.376,373696685.7919,2026-06-16 06:00:00+00:00
1781593200000,66406.3,66497.0,66272.1,66341.7,3952.601,262307743.1608,2026-06-16 07:00:00+00:00
1781596800000,66341.8,66956.7,66310.5,66863.9,9095.48,606130945.0114,2026-06-16 08:00:00+00:00
1781600400000,66863.9,66884.6,66440.1,66478.4,5305.599,353670198.0528,2026-06-16 09:00:00+00:00
1781604000000,66478.5,66755.5,66451.1,66476.1,3834.46,255319786.2926,2026-06-16 10:00:00+00:00
1781607600000,66476.1,66619.3,66325.4,66456.0,3380.096,224529945.7977,2026-06-16 11:00:00+00:00
1781611200000,66456.0,66787.1,66325.2,66390.5,6611.999,439909210.4955,2026-06-16 12:00:00+00:00
1781614800000,66390.5,66435.6,65893.2,66012.7,10953.391,724080206.0218,2026-06-16 13:00:00+00:00
1781618400000,66012.8,66239.3,65328.8,65630.2,15588.828,1023946289.0224,2026-06-16 14:00:00+00:00
1781622000000,65630.2,65981.5,65580.0,65841.8,7659.939,504058183.3692,2026-06-16 15:00:00+00:00
1781625600000,65841.8,65932.3,65675.2,65730.8,3289.048,216312909.4767,2026-06-16 16:00:00+00:00
1781629200000,65730.9,65991.7,65677.1,65946.2,3368.206,221747737.8958,2026-06-16 17:00:00+00:00
1781632800000,65946.2,66246.1,65767.0,65822.4,5488.113,362140846.5427,2026-06-16 18:00:00+00:00
1781636400000,65822.5,65822.5,65529.0,65653.2,4965.888,325957239.2777,2026-06-16 19:00:00+00:00
1781640000000,65653.2,65832.7,65561.3,65824.0,2517.971,165475937.7269,2026-06-16 20:00:00+00:00
1781643600000,65824.0,65908.4,65609.8,65741.2,2613.731,171863035.9539,2026-06-16 21:00:00+00:00
1781647200000,65741.3,65855.0,65644.6,65745.2,2574.361,169235260.6201,2026-06-16 22:00:00+00:00
1781650800000,65745.2,65805.0,65580.1,65644.8,1766.401,116006935.0768,2026-06-16 23:00:00+00:00
1781654400000,65644.8,65821.0,65644.8,65679.4,2124.11,139623193.5396,2026-06-17 00:00:00+00:00
1781658000000,65679.4,65925.1,65427.9,65901.1,4784.4,314064578.1063,2026-06-17 01:00:00+00:00
1781661600000,65901.1,66092.5,65743.0,65872.7,3487.582,229890421.4229,2026-06-17 02:00:00+00:00
1781665200000,65872.6,65872.7,65671.8,65818.6,1896.242,124709231.7379,2026-06-17 03:00:00+00:00
1781668800000,65818.6,66019.0,65744.2,65852.5,1896.801,124974868.8349,2026-06-17 04:00:00+00:00
1781672400000,65852.5,65948.5,65702.9,65796.1,2152.245,141616229.7494,2026-06-17 05:00:00+00:00
1781676000000,65796.1,65869.8,65535.0,65589.4,3412.922,224088812.794,2026-06-17 06:00:00+00:00
1781679600000,65589.4,65680.3,65200.0,65504.0,9271.031,606732567.0812,2026-06-17 07:00:00+00:00
1781683200000,65503.9,65549.8,64800.0,64889.8,13620.919,886119540.5773,2026-06-17 08:00:00+00:00
1781686800000,64889.9,65045.0,64800.4,64880.1,6116.04,397161003.856,2026-06-17 09:00:00+00:00
1781690400000,64880.0,64964.2,64733.5,64770.4,3937.974,255330744.2832,2026-06-17 10:00:00+00:00
1781694000000,64770.4,64834.9,64525.0,64774.5,8169.245,528351103.1544,2026-06-17 11:00:00+00:00
1781697600000,64774.6,65080.3,64550.7,65005.3,7979.636,517319431.9739,2026-06-17 12:00:00+00:00
1781701200000,65005.2,65333.0,64804.1,65232.9,9997.319,650675934.2155,2026-06-17 13:00:00+00:00
1781704800000,65232.6,65434.1,64722.6,65072.4,10063.625,655204577.1142,2026-06-17 14:00:00+00:00
1781708400000,65072.4,65834.1,64943.5,65712.7,9718.331,636086462.0292,2026-06-17 15:00:00+00:00
1781712000000,65712.7,66419.2,65676.8,65829.7,14049.492,927553371.527,2026-06-17 16:00:00+00:00
1781715600000,65829.6,66160.0,65755.0,66073.1,5298.208,349302363.5617,2026-06-17 17:00:00+00:00
1781719200000,66073.1,66085.3,64746.6,65481.3,32342.617,2116970308.5822,2026-06-17 18:00:00+00:00
1781722800000,65481.2,65632.0,64015.0,64271.3,27562.287,1779635717.2386,2026-06-17 19:00:00+00:00
1781726400000,64271.4,64460.8,64137.1,64405.9,7023.72,451673392.5314,2026-06-17 20:00:00+00:00
1781730000000,64405.9,64427.0,64104.0,64229.4,4138.35,265980541.417,2026-06-17 21:00:00+00:00
1781733600000,64229.4,64415.7,63881.2,64265.3,7515.198,482093996.5811,2026-06-17 22:00:00+00:00
1781737200000,64265.3,64495.3,64216.6,64472.9,2928.005,188557325.7808,2026-06-17 23:00:00+00:00
1781740800000,64472.9,64676.5,64422.4,64432.8,3367.814,217430634.4525,2026-06-18 00:00:00+00:00
1781744400000,64432.8,64780.0,64429.1,64520.9,3711.292,239874398.561,2026-06-18 01:00:00+00:00
1781748000000,64520.9,64750.0,64453.2,64652.3,2543.649,164382151.1444,2026-06-18 02:00:00+00:00
1781751600000,64652.3,64652.3,64228.9,64255.0,5092.146,327733747.5829,2026-06-18 03:00:00+00:00
1781755200000,64255.0,64323.4,63785.0,63850.1,9767.176,624737959.0388,2026-06-18 04:00:00+00:00
1781758800000,63850.1,64000.0,63660.1,63961.8,5961.032,380539454.7675,2026-06-18 05:00:00+00:00
1781762400000,63961.9,64097.7,63811.3,64054.9,4272.735,273430504.7626,2026-06-18 06:00:00+00:00
1781766000000,64054.9,64491.1,63985.3,64470.3,6502.533,417953076.3104,2026-06-18 07:00:00+00:00
1781769600000,64470.4,64631.5,64349.2,64370.0,5742.264,370326420.3116,2026-06-18 08:00:00+00:00
1781773200000,64370.0,64450.0,64162.5,64172.6,3905.742,251101261.8079,2026-06-18 09:00:00+00:00
1781776800000,64172.7,64198.0,63880.2,64050.0,6808.319,435874138.1476,2026-06-18 10:00:00+00:00
1781780400000,64050.1,64175.9,63855.0,63940.1,4133.313,264421834.087,2026-06-18 11:00:00+00:00
1781784000000,63940.1,64377.8,63892.8,64345.9,5211.011,334338560.5968,2026-06-18 12:00:00+00:00
1781787600000,64345.8,64423.4,63753.0,63952.3,12076.44,773856776.3139,2026-06-18 13:00:00+00:00
1781791200000,63952.4,64181.7,63565.0,63784.1,13161.056,839830760.3168,2026-06-18 14:00:00+00:00
1781794800000,63784.2,63796.6,62232.1,62337.8,40637.073,2559774536.4884,2026-06-18 15:00:00+00:00
1781798400000,62337.8,62789.0,62308.6,62664.2,14208.574,889492611.7619,2026-06-18 16:00:00+00:00
1781802000000,62664.2,62730.0,62241.0,62579.1,11740.083,733891002.1283,2026-06-18 17:00:00+00:00
1781805600000,62579.2,62932.7,62552.8,62683.5,9150.288,574100581.8812,2026-06-18 18:00:00+00:00
1781809200000,62683.5,62985.0,62608.0,62925.4,4674.584,293751812.3117,2026-06-18 19:00:00+00:00
1781812800000,62925.3,63266.8,62925.3,63063.1,6155.035,388405249.9089,2026-06-18 20:00:00+00:00
1781816400000,63063.1,63098.7,62831.8,62936.0,3244.761,204238080.7082,2026-06-18 21:00:00+00:00
1781820000000,62936.0,62962.1,62710.5,62853.0,3104.191,195009394.4449,2026-06-18 22:00:00+00:00
1781823600000,62852.9,62959.9,62717.0,62924.1,2527.605,158850466.9503,2026-06-18 23:00:00+00:00
1781827200000,62924.0,63066.7,62812.7,62991.7,2446.187,153981969.9695,2026-06-19 00:00:00+00:00
1781830800000,62991.7,63073.0,62814.3,62994.5,2562.735,161302168.5023,2026-06-19 01:00:00+00:00
1781834400000,62994.5,63088.0,62858.2,62974.2,2107.975,132736043.5038,2026-06-19 02:00:00+00:00
1781838000000,62974.2,63004.8,62237.2,62745.1,11677.236,730802295.657,2026-06-19 03:00:00+00:00
1781841600000,62745.1,62888.8,62375.7,62421.7,5551.656,347546088.7128,2026-06-19 04:00:00+00:00
1781845200000,62421.8,62715.0,62417.4,62707.0,3774.762,236320911.1167,2026-06-19 05:00:00+00:00
1781848800000,62707.1,62888.7,62691.0,62865.1,2658.473,166924032.2501,2026-06-19 06:00:00+00:00
1781852400000,62865.0,62896.8,62465.6,62592.4,5319.797,333072851.8227,2026-06-19 07:00:00+00:00
1781856000000,62592.4,62758.1,62504.7,62575.7,3585.07,224501495.2444,2026-06-19 08:00:00+00:00
1781859600000,62575.7,62623.2,62272.4,62353.0,6117.203,381634075.2728,2026-06-19 09:00:00+00:00
1781863200000,62352.9,62570.1,62347.8,62506.2,3659.625,228561342.5536,2026-06-19 10:00:00+00:00
1781866800000,62506.3,62664.3,62419.5,62600.0,3035.836,189945226.0185,2026-06-19 11:00:00+00:00
1781870400000,62600.0,62844.8,62315.2,62799.4,6739.352,421880813.9339,2026-06-19 12:00:00+00:00
1781874000000,62799.4,63410.3,62629.5,63174.2,13878.128,874679287.2135,2026-06-19 13:00:00+00:00
1781877600000,63174.1,63398.3,62972.8,63174.8,7794.914,492517238.2013,2026-06-19 14:00:00+00:00
1781881200000,63174.8,63266.3,62992.0,63193.0,4428.801,279601868.2347,2026-06-19 15:00:00+00:00
1781884800000,63193.1,63376.6,62897.8,62943.7,6372.556,402643151.0973,2026-06-19 16:00:00+00:00
1781888400000,62943.7,63213.0,62836.6,63166.7,4859.398,306217496.6786,2026-06-19 17:00:00+00:00
1781892000000,63166.6,63175.3,62958.0,63079.3,2166.381,136638381.3899,2026-06-19 18:00:00+00:00
1781895600000,63079.2,63117.0,62907.4,63001.9,1719.554,108336022.1539,2026-06-19 19:00:00+00:00
1781899200000,63001.8,63245.9,62926.2,63217.4,1587.361,100147249.5018,2026-06-19 20:00:00+00:00
1781902800000,63217.3,63253.6,63024.1,63048.0,1954.973,123443316.9245,2026-06-19 21:00:00+00:00
1781906400000,63048.0,63345.1,63015.1,63287.8,3005.024,189981493.7634,2026-06-19 22:00:00+00:00
1781910000000,63287.8,63645.0,63250.0,63512.6,5223.884,331511910.1341,2026-06-19 23:00:00+00:00
1781913600000,63512.5,63757.2,63435.0,63496.8,5620.834,357331265.0091,2026-06-20 00:00:00+00:00
1781917200000,63496.8,63594.2,63368.5,63550.9,2644.972,167923409.3224,2026-06-20 01:00:00+00:00
1781920800000,63551.0,63551.0,63301.8,63305.7,2722.798,172590397.0913,2026-06-20 02:00:00+00:00
1781924400000,63305.8,63487.2,63283.5,63440.5,1781.829,112939483.929,2026-06-20 03:00:00+00:00
1781928000000,63440.5,63590.0,63367.6,63553.9,2036.026,129305627.8006,2026-06-20 04:00:00+00:00
1781931600000,63553.9,63894.0,63509.1,63645.5,6526.429,415807878.5311,2026-06-20 05:00:00+00:00
1781935200000,63645.4,63730.0,63608.6,63710.0,1912.419,121779598.1362,2026-06-20 06:00:00+00:00
1781938800000,63710.1,63774.2,63558.4,63625.0,3533.917,225051157.6893,2026-06-20 07:00:00+00:00
1781942400000,63625.0,63630.0,63360.0,63390.8,4745.106,301205834.7721,2026-06-20 08:00:00+00:00
1781946000000,63390.8,63760.8,63390.3,63700.8,3687.354,234394265.1662,2026-06-20 09:00:00+00:00
1781949600000,63700.8,63747.7,63559.8,63649.7,2170.014,138119882.5951,2026-06-20 10:00:00+00:00
1781953200000,63649.6,63770.0,63586.8,63651.3,1580.907,100662437.3103,2026-06-20 11:00:00+00:00
1781956800000,63651.4,63756.0,63497.3,63627.8,3118.595,198465084.625,2026-06-20 12:00:00+00:00
1781960400000,63627.7,63627.8,63242.0,63368.0,6104.423,386933312.6422,2026-06-20 13:00:00+00:00
1781964000000,63368.0,64150.0,63136.2,63929.5,15156.582,965218641.1133,2026-06-20 14:00:00+00:00
1781967600000,63929.4,64370.9,63810.0,64139.5,11736.081,752394065.4803,2026-06-20 15:00:00+00:00
1781971200000,64139.4,64150.0,63875.0,63999.9,4431.632,283581179.0503,2026-06-20 16:00:00+00:00
1781974800000,63999.9,64015.0,63661.9,63810.7,5116.225,326626556.2009,2026-06-20 17:00:00+00:00
1781978400000,63810.8,63899.0,63750.3,63776.4,1651.649,105397159.8749,2026-06-20 18:00:00+00:00
1781982000000,63776.3,63940.3,63764.2,63905.5,1802.738,115139190.2441,2026-06-20 19:00:00+00:00
1781985600000,63905.5,63945.0,63820.0,63899.4,958.033,61213457.5862,2026-06-20 20:00:00+00:00
1781989200000,63899.4,64066.6,63886.6,63983.0,1679.864,107447746.3154,2026-06-20 21:00:00+00:00
1781992800000,63983.0,64326.0,63943.6,64245.9,3225.948,207081792.5748,2026-06-20 22:00:00+00:00
1781996400000,64245.9,64317.6,64219.7,64270.0,1732.321,111316876.6972,2026-06-20 23:00:00+00:00
1782000000000,64270.1,64303.0,64217.6,64264.3,2410.512,154849845.5274,2026-06-21 00:00:00+00:00
1782003600000,64264.3,64297.0,64199.0,64221.3,2876.502,184742512.8166,2026-06-21 01:00:00+00:00
1782007200000,64221.3,64251.2,64199.0,64219.5,1446.395,92875774.0479,2026-06-21 02:00:00+00:00
1782010800000,64219.5,64450.0,64207.0,64398.8,3632.131,233796765.0318,2026-06-21 03:00:00+00:00
1782014400000,64398.8,64568.0,64223.3,64252.7,4422.656,284936397.6328,2026-06-21 04:00:00+00:00
1782018000000,64252.6,64339.7,64199.0,64226.5,2673.68,171760488.5382,2026-06-21 05:00:00+00:00
1782021600000,64226.6,64300.0,64168.7,64270.0,1874.008,120354834.3953,2026-06-21 06:00:00+00:00
1782025200000,64269.9,64270.0,64143.2,64170.1,3195.625,205105422.8473,2026-06-21 07:00:00+00:00
1782028800000,64170.0,64204.8,63871.3,63987.9,5172.436,331159254.9897,2026-06-21 08:00:00+00:00
1782032400000,63987.9,64224.5,63928.4,64189.8,3868.644,247873439.2129,2026-06-21 09:00:00+00:00
1782036000000,64189.8,64384.0,64175.5,64338.9,4012.6,257968016.4798,2026-06-21 10:00:00+00:00
1782039600000,64339.0,64453.3,64077.3,64149.9,4721.509,303388892.3712,2026-06-21 11:00:00+00:00
1782043200000,64149.8,64208.7,63916.0,64161.1,4648.175,297697416.6229,2026-06-21 12:00:00+00:00
1782046800000,64161.1,64161.1,63981.2,64123.2,2524.614,161772506.3035,2026-06-21 13:00:00+00:00
1782050400000,64123.2,64128.3,63969.7,64120.0,1789.791,114632169.1132,2026-06-21 14:00:00+00:00
1782054000000,64120.0,64337.3,64081.5,64200.3,2931.074,188241189.5947,2026-06-21 15:00:00+00:00
1782057600000,64200.2,64231.6,64013.0,64122.3,2597.496,166559683.3661,2026-06-21 16:00:00+00:00
1782061200000,64122.2,64197.1,64046.4,64114.6,1339.794,85907331.4832,2026-06-21 17:00:00+00:00
1782064800000,64114.6,64221.0,63907.4,64180.0,2519.631,161413180.9969,2026-06-21 18:00:00+00:00
1782068400000,64180.1,64284.9,64135.1,64173.6,1206.193,77433777.4896,2026-06-21 19:00:00+00:00
1782072000000,64173.7,64243.4,63641.3,63824.8,4784.615,305538944.0687,2026-06-21 20:00:00+00:00
1782075600000,63824.8,63950.0,63475.3,63778.2,7220.217,459748734.9927,2026-06-21 21:00:00+00:00
1782079200000,63778.1,63840.0,63543.0,63775.3,5017.033,319428121.9503,2026-06-21 22:00:00+00:00
1782082800000,63775.3,63775.3,63220.0,63287.1,8096.745,513627526.6681,2026-06-21 23:00:00+00:00
1782086400000,63287.2,64076.0,63286.2,63867.2,8324.368,530304903.7307,2026-06-22 00:00:00+00:00
1782090000000,63867.3,64788.0,63818.0,64574.5,16112.153,1038071455.1989,2026-06-22 01:00:00+00:00
1782093600000,64574.5,64643.7,64213.8,64226.5,4686.405,301983227.9292,2026-06-22 02:00:00+00:00
1782097200000,64226.5,64434.6,63857.1,63935.1,8838.637,566657445.7815,2026-06-22 03:00:00+00:00
1782100800000,63935.1,64085.4,63833.4,64063.6,3987.486,255012233.4312,2026-06-22 04:00:00+00:00
1782104400000,64063.5,64311.8,64050.6,64219.5,3574.11,229450156.6646,2026-06-22 05:00:00+00:00
1782108000000,64219.5,64299.0,63912.8,63960.7,2873.557,184113259.4032,2026-06-22 06:00:00+00:00
1782111600000,63960.6,64384.3,63931.0,64187.9,4308.349,276642869.6665,2026-06-22 07:00:00+00:00
1782115200000,64188.0,64332.4,64014.9,64133.8,3083.064,197826706.1538,2026-06-22 08:00:00+00:00
1782118800000,64133.9,64232.5,64019.0,64114.8,1760.141,112838248.1015,2026-06-22 09:00:00+00:00
1782122400000,64114.7,64250.0,64044.1,64109.8,1568.598,100620771.6542,2026-06-22 10:00:00+00:00
1782126000000,64109.9,64750.0,64064.5,64624.3,9530.798,614592859.1048,2026-06-22 11:00:00+00:00
1782129600000,64624.2,65199.0,64545.7,65120.1,14700.714,954207030.1418,2026-06-22 12:00:00+00:00
1782133200000,65120.0,65565.7,64915.6,65548.0,15228.832,993940360.8922,2026-06-22 13:00:00+00:00
1782136800000,65547.9,65597.2,64802.3,64943.0,14941.027,972430911.9677,2026-06-22 14:00:00+00:00
1782140400000,64943.1,65117.2,64722.2,64808.0,6535.352,424387784.651,2026-06-22 15:00:00+00:00
1782144000000,64808.0,64835.6,64481.0,64695.7,8721.001,563871214.7117,2026-06-22 16:00:00+00:00
1782147600000,64695.8,64746.4,64355.0,64580.6,5298.329,341765674.8768,2026-06-22 17:00:00+00:00
1782151200000,64580.6,64708.0,64249.6,64312.9,5474.731,352987692.2835,2026-06-22 18:00:00+00:00
1782154800000,64312.9,64475.8,64240.0,64447.9,4662.824,300062106.7743,2026-06-22 19:00:00+00:00
1782158400000,64450.6,64637.1,64326.0,64409.8,3634.307,234360729.6003,2026-06-22 20:00:00+00:00
1782162000000,64409.8,64461.0,64112.1,64291.0,3088.035,198393324.0947,2026-06-22 21:00:00+00:00
1782165600000,64291.0,64370.8,63758.3,63948.4,7545.433,482849392.3679,2026-06-22 22:00:00+00:00
1782169200000,63948.5,64030.7,63843.8,63990.2,3364.757,215163098.0568,2026-06-22 23:00:00+00:00
1782172800000,63990.1,64130.0,63803.2,64119.4,3891.308,248947841.0036,2026-06-23 00:00:00+00:00
1782176400000,64119.4,64242.8,63852.5,64125.2,5358.072,343421976.5475,2026-06-23 01:00:00+00:00
1782180000000,64125.1,64247.2,64005.5,64165.9,2594.761,166476979.0378,2026-06-23 02:00:00+00:00
1782183600000,64165.8,64172.2,63933.3,64037.3,3099.414,198360505.8517,2026-06-23 03:00:00+00:00
1782187200000,64037.2,64068.0,63569.2,63594.9,5712.933,364396552.7112,2026-06-23 04:00:00+00:00
1782190800000,63594.8,63707.5,63322.0,63372.1,8699.821,552260738.6859,2026-06-23 05:00:00+00:00
1782194400000,63372.0,63374.4,62532.4,62905.5,25443.262,1599450356.1669,2026-06-23 06:00:00+00:00
1782198000000,62905.5,63070.1,62828.0,62849.2,5860.475,368838837.7769,2026-06-23 07:00:00+00:00
1782201600000,62849.3,62916.5,61870.0,62353.7,25191.723,1569716447.932,2026-06-23 08:00:00+00:00
1782205200000,62353.6,62482.0,62309.0,62350.2,4877.636,304367202.0402,2026-06-23 09:00:00+00:00
1782208800000,62350.3,62563.9,62207.1,62290.4,5432.761,338738525.6871,2026-06-23 10:00:00+00:00
1782212400000,62290.4,62600.0,62289.2,62478.5,5964.423,372672969.2292,2026-06-23 11:00:00+00:00
1782216000000,62478.4,62531.6,62157.0,62227.9,5881.479,366465383.3082,2026-06-23 12:00:00+00:00
1782219600000,62228.0,62513.4,61916.9,62446.6,15070.538,937967686.0272,2026-06-23 13:00:00+00:00
1782223200000,62446.5,62837.1,62359.2,62462.8,14169.381,886473506.1868,2026-06-23 14:00:00+00:00
1782226800000,62462.8,62480.3,62161.2,62455.8,7509.637,468037451.6331,2026-06-23 15:00:00+00:00
1782230400000,62455.9,62812.2,62393.4,62522.9,8663.062,542608271.7779,2026-06-23 16:00:00+00:00
1782234000000,62522.9,62668.7,62301.7,62330.0,3484.745,217702621.9139,2026-06-23 17:00:00+00:00
1782237600000,62330.0,62420.0,62075.6,62215.3,4189.498,260770180.088,2026-06-23 18:00:00+00:00
1782241200000,62215.3,62467.2,62201.3,62365.7,2790.577,173938033.7279,2026-06-23 19:00:00+00:00
1782244800000,62365.7,62518.5,62344.2,62439.8,2217.701,138478505.2637,2026-06-23 20:00:00+00:00
1782248400000,62439.9,62629.9,62434.9,62563.1,2110.412,131966592.8578,2026-06-23 21:00:00+00:00
1782252000000,62563.1,62749.9,62488.1,62560.1,2806.833,175730774.9645,2026-06-23 22:00:00+00:00
1782255600000,62560.1,62770.6,62463.7,62696.7,1898.787,118870766.8262,2026-06-23 23:00:00+00:00
1782259200000,62696.7,62999.9,62696.7,62982.1,4509.603,283538188.1826,2026-06-24 00:00:00+00:00
1782262800000,62982.1,63090.9,62737.0,62904.6,3777.468,237734989.9658,2026-06-24 01:00:00+00:00
1782266400000,62904.6,62994.6,62572.1,62598.0,4358.54,273419992.9554,2026-06-24 02:00:00+00:00
1782270000000,62598.0,62804.0,62402.8,62704.6,5111.386,320005446.8374,2026-06-24 03:00:00+00:00
1782273600000,62704.6,62779.9,62500.0,62720.6,2797.018,175237400.9548,2026-06-24 04:00:00+00:00
1782277200000,62720.7,63053.5,62678.0,62859.9,3935.298,247496032.2816,2026-06-24 05:00:00+00:00
1782280800000,62859.8,62888.0,62700.0,62754.6,1940.615,121850022.7279,2026-06-24 06:00:00+00:00
1782284400000,62754.7,62822.0,62570.8,62630.3,3406.243,213479887.9636,2026-06-24 07:00:00+00:00
1782288000000,62630.4,62786.2,62574.0,62773.0,2748.793,172300096.3669,2026-06-24 08:00:00+00:00
1782291600000,62773.0,62773.0,62608.6,62650.2,1488.171,93288134.1403,2026-06-24 09:00:00+00:00
1782295200000,62650.2,62657.8,62365.4,62416.8,4330.738,270728406.6554,2026-06-24 10:00:00+00:00
1782298800000,62416.9,63209.6,62272.1,62887.7,11430.749,716735864.8492,2026-06-24 11:00:00+00:00
1782302400000,62887.8,62939.3,62543.4,62589.5,5404.984,339281218.8441,2026-06-24 12:00:00+00:00
1782306000000,62589.5,62604.0,61220.7,61308.2,35472.77,2191282974.8272,2026-06-24 13:00:00+00:00
1782309600000,61308.2,61434.5,60866.0,61085.3,24983.872,1527885047.6285,2026-06-24 14:00:00+00:00
1782313200000,61085.3,61128.9,60238.0,60254.9,24553.002,1489571815.764,2026-06-24 15:00:00+00:00
1782316800000,60254.9,60649.1,59260.0,59808.2,37783.564,2267845253.7662,2026-06-24 16:00:00+00:00
1782320400000,59808.3,60025.2,59060.0,59363.7,33548.446,1996233251.013,2026-06-24 17:00:00+00:00
1782324000000,59363.6,59895.3,59269.4,59569.5,16224.69,966837894.0978,2026-06-24 18:00:00+00:00
1782327600000,59569.5,59973.3,59484.7,59923.8,7889.569,471160084.4202,2026-06-24 19:00:00+00:00
1782331200000,59923.7,61188.0,59813.9,60926.5,26953.645,1635089533.3149,2026-06-24 20:00:00+00:00
1782334800000,60926.5,61115.2,60633.1,61073.6,6808.637,414454053.1294,2026-06-24 21:00:00+00:00
1782338400000,61073.6,61256.0,60752.8,60850.2,5756.512,350950052.2928,2026-06-24 22:00:00+00:00
1782342000000,60850.3,61086.3,60799.9,61051.2,2882.991,175728171.1013,2026-06-24 23:00:00+00:00
1782345600000,61051.2,61138.9,60666.0,60786.9,5410.751,329450088.1915,2026-06-25 00:00:00+00:00
1782349200000,60786.9,60960.5,60686.8,60892.9,3603.816,219171551.1943,2026-06-25 01:00:00+00:00
1782352800000,60892.9,60939.0,60660.0,60763.2,4314.462,262193675.499,2026-06-25 02:00:00+00:00
1782356400000,60763.3,60877.7,60648.0,60853.9,3048.144,185233715.4027,2026-06-25 03:00:00+00:00
1782360000000,60854.0,61389.0,60756.4,61323.2,6224.548,380265631.9221,2026-06-25 04:00:00+00:00
1782363600000,61323.3,61800.0,61241.9,61567.1,13551.642,834442555.2051,2026-06-25 05:00:00+00:00
1782367200000,61567.1,61829.1,61567.1,61693.5,4754.255,293304921.9211,2026-06-25 06:00:00+00:00
1782370800000,61693.5,61931.1,61632.2,61886.7,6467.034,399729723.7279,2026-06-25 07:00:00+00:00
1782374400000,61886.8,61897.6,61653.0,61686.4,5343.995,329970546.6982,2026-06-25 08:00:00+00:00
1782378000000,61686.5,61764.9,61578.4,61707.8,3667.26,226236388.8652,2026-06-25 09:00:00+00:00
1782381600000,61707.9,61727.9,61228.4,61245.3,7304.194,448895669.0608,2026-06-25 10:00:00+00:00
1782385200000,61245.4,61395.3,61033.5,61258.2,11773.247,720971262.683,2026-06-25 11:00:00+00:00
1782388800000,61258.2,61742.9,61048.5,61216.4,12542.989,769318874.8653,2026-06-25 12:00:00+00:00
1782392400000,61216.4,61346.4,58030.0,58248.4,65568.385,3906493549.2821,2026-06-25 13:00:00+00:00
1782396000000,58248.4,60466.9,58248.4,59448.7,68127.991,4044545759.2281,2026-06-25 14:00:00+00:00
1782399600000,59448.7,59630.2,58835.2,59536.2,20883.361,1237010866.1097,2026-06-25 15:00:00+00:00
1782403200000,59536.2,60035.7,59130.0,59284.0,13732.675,817999550.4361,2026-06-25 16:00:00+00:00
1782406800000,59284.1,59720.0,59114.4,59656.3,7827.95,465448345.7194,2026-06-25 17:00:00+00:00
1782410400000,59656.3,59775.0,59333.0,59491.0,7260.279,432285295.5683,2026-06-25 18:00:00+00:00
1782414000000,59491.2,59496.6,59152.7,59299.8,7110.978,421659963.1322,2026-06-25 19:00:00+00:00
1782417600000,59299.9,59723.5,59298.7,59428.8,6367.176,379056009.1237,2026-06-25 20:00:00+00:00
1782421200000,59428.9,60245.0,59422.7,60180.7,6267.02,375120141.099,2026-06-25 21:00:00+00:00
1782424800000,60180.7,60180.8,59705.4,59815.1,6099.121,365351958.3837,2026-06-25 22:00:00+00:00
1782428400000,59815.1,60164.3,59709.1,59771.9,4578.901,274584503.4061,2026-06-25 23:00:00+00:00
1782432000000,59772.0,59882.2,59608.1,59638.2,3871.116,231299588.9932,2026-06-26 00:00:00+00:00
1782435600000,59638.2,59761.3,59200.0,59413.0,6344.268,376900283.7403,2026-06-26 01:00:00+00:00
1782439200000,59413.1,59432.3,58325.6,58536.0,24980.279,1465984323.4001,2026-06-26 02:00:00+00:00
1782442800000,58536.0,60125.7,58288.0,60015.0,26425.366,1565941533.3497,2026-06-26 03:00:00+00:00
1782446400000,60015.0,60234.8,59802.3,59899.9,8739.818,524056081.5759,2026-06-26 04:00:00+00:00
1782450000000,59899.9,60039.1,59703.1,59921.8,5871.329,351545705.3679,2026-06-26 05:00:00+00:00
1782453600000,59921.9,60440.0,59666.2,60298.9,10771.225,647054344.7765,2026-06-26 06:00:00+00:00
1782457200000,60298.9,60734.0,60252.6,60491.0,14629.556,885605739.3225,2026-06-26 07:00:00+00:00
1782460800000,60491.0,60542.6,60112.0,60215.3,7945.368,478781936.6593,2026-06-26 08:00:00+00:00
